연,월,일,품목,금액
2016,01,01~10,전체,8453665
2016,01,01~10,반도체,1108532
2016,01,01~10,선박,857006
2016,01,01~10,철강제품,699490
2016,01,01~10,무선통신기기,566581
2016,01,01~10,석유제품,421461
2016,01,01~10,자동차부품,404300
2016,01,01~10,승용차,267042
2016,01,01~10,정밀기기,147506
2016,01,01~10,컴퓨터주변기기,139216
2016,01,01~10,가전제품,128526
2016,01,01~20,전체,22081425
2016,01,01~20,반도체,2798444
2016,01,01~20,선박,2302532
2016,01,01~20,철강제품,1713597
2016,01,01~20,무선통신기기,1197717
2016,01,01~20,승용차,1120283
2016,01,01~20,자동차부품,1096189
2016,01,01~20,석유제품,993571
2016,01,01~20,가전제품,430450
2016,01,01~20,정밀기기,376100
2016,01,01~20,컴퓨터주변기기,338288
2016,01,01~31,전체,36260420
2016,01,01~31,반도체,4590675
2016,01,01~31,철강제품,2963953
2016,01,01~31,승용차,2773742
2016,01,01~31,선박,2617192
2016,01,01~31,무선통신기기,1964416
2016,01,01~31,자동차부품,1871217
2016,01,01~31,석유제품,1684516
2016,01,01~31,가전제품,696229
2016,01,01~31,정밀기기,597448
2016,01,01~31,컴퓨터주변기기,552120
2016,02,01~10,전체,8723002
2016,02,01~10,반도체,1148994
2016,02,01~10,철강제품,738513
2016,02,01~10,자동차부품,530185
2016,02,01~10,석유제품,483390
2016,02,01~10,무선통신기기,427479
2016,02,01~10,선박,360863
2016,02,01~10,승용차,330477
2016,02,01~10,가전제품,210700
2016,02,01~10,컴퓨터주변기기,156696
2016,02,01~10,정밀기기,154552
2016,02,01~20,전체,21967139
2016,02,01~20,반도체,2662160
2016,02,01~20,철강제품,1777030
2016,02,01~20,선박,1512134
2016,02,01~20,무선통신기기,1301971
2016,02,01~20,승용차,1234504
2016,02,01~20,자동차부품,1188557
2016,02,01~20,석유제품,1123759
2016,02,01~20,가전제품,451911
2016,02,01~20,정밀기기,368288
2016,02,01~20,컴퓨터주변기기,358157
2016,02,01~29,전체,35924541
2016,02,01~29,반도체,4191505
2016,02,01~29,철강제품,2973930
2016,02,01~29,승용차,2724255
2016,02,01~29,선박,2621257
2016,02,01~29,무선통신기기,2071924
2016,02,01~29,자동차부품,1834848
2016,02,01~29,석유제품,1703253
2016,02,01~29,가전제품,715932
2016,02,01~29,정밀기기,558704
2016,02,01~29,컴퓨터주변기기,528011
2016,03,01~10,전체,11969107
2016,03,01~10,반도체,1498350
2016,03,01~10,철강제품,1218726
2016,03,01~10,무선통신기기,783072
2016,03,01~10,선박,711249
2016,03,01~10,자동차부품,685814
2016,03,01~10,승용차,520020
2016,03,01~10,석유제품,511333
2016,03,01~10,가전제품,255414
2016,03,01~10,정밀기기,199171
2016,03,01~10,컴퓨터주변기기,182477
2016,03,01~20,전체,23797947
2016,03,01~20,반도체,2845123
2016,03,01~20,철강제품,2033916
2016,03,01~20,승용차,1718030
2016,03,01~20,무선통신기기,1459542
2016,03,01~20,선박,1380516
2016,03,01~20,자동차부품,1321101
2016,03,01~20,석유제품,1149349
2016,03,01~20,가전제품,478388
2016,03,01~20,정밀기기,404833
2016,03,01~20,컴퓨터주변기기,367417
2016,03,01~31,전체,43002468
2016,03,01~31,반도체,5328931
2016,03,01~31,철강제품,3914314
2016,03,01~31,승용차,3683674
2016,03,01~31,무선통신기기,2614236
2016,03,01~31,선박,2516427
2016,03,01~31,자동차부품,2179476
2016,03,01~31,석유제품,1915398
2016,03,01~31,가전제품,862126
2016,03,01~31,정밀기기,705732
2016,03,01~31,컴퓨터주변기기,609178
2016,04,01~10,전체,10525943
2016,04,01~10,반도체,1182806
2016,04,01~10,철강제품,973800
2016,04,01~10,선박,716900
2016,04,01~10,석유제품,711169
2016,04,01~10,자동차부품,587023
2016,04,01~10,무선통신기기,577894
2016,04,01~10,승용차,470934
2016,04,01~10,가전제품,194156
2016,04,01~10,정밀기기,166011
2016,04,01~10,컴퓨터주변기기,148237
2016,04,01~20,전체,23650865
2016,04,01~20,반도체,2722433
2016,04,01~20,철강제품,1973153
2016,04,01~20,승용차,1480774
2016,04,01~20,석유제품,1396874
2016,04,01~20,무선통신기기,1372051
2016,04,01~20,선박,1323642
2016,04,01~20,자동차부품,1229623
2016,04,01~20,가전제품,480134
2016,04,01~20,정밀기기,383215
2016,04,01~20,컴퓨터주변기기,363994
2016,04,01~30,전체,41081553
2016,04,01~30,반도체,4590248
2016,04,01~30,선박,3421545
2016,04,01~30,철강제품,3265409
2016,04,01~30,승용차,3231914
2016,04,01~30,석유제품,2435747
2016,04,01~30,무선통신기기,2306875
2016,04,01~30,자동차부품,2033711
2016,04,01~30,가전제품,757022
2016,04,01~30,정밀기기,621048
2016,04,01~30,컴퓨터주변기기,557562
2016,05,01~10,전체,9306549
2016,05,01~10,반도체,1278394
2016,05,01~10,철강제품,744731
2016,05,01~10,무선통신기기,641028
2016,05,01~10,선박,540579
2016,05,01~10,자동차부품,517236
2016,05,01~10,석유제품,402019
2016,05,01~10,승용차,246433
2016,05,01~10,가전제품,206426
2016,05,01~10,정밀기기,172975
2016,05,01~10,컴퓨터주변기기,134199
2016,05,01~20,전체,24622413
2016,05,01~20,반도체,3033433
2016,05,01~20,철강제품,1951880
2016,05,01~20,승용차,1442922
2016,05,01~20,무선통신기기,1435789
2016,05,01~20,자동차부품,1399514
2016,05,01~20,석유제품,1337099
2016,05,01~20,선박,1286785
2016,05,01~20,가전제품,516768
2016,05,01~20,정밀기기,426910
2016,05,01~20,컴퓨터주변기기,360237
2016,05,01~31,전체,39733794
2016,05,01~31,반도체,4923303
2016,05,01~31,승용차,3166111
2016,05,01~31,철강제품,3149374
2016,05,01~31,무선통신기기,2390987
2016,05,01~31,석유제품,2193445
2016,05,01~31,자동차부품,2018372
2016,05,01~31,선박,1865317
2016,05,01~31,가전제품,815976
2016,05,01~31,정밀기기,652761
2016,05,01~31,컴퓨터주변기기,596228
2016,06,01~10,전체,13884003
2016,06,01~10,선박,1942636
2016,06,01~10,반도체,1585169
2016,06,01~10,철강제품,1021891
2016,06,01~10,자동차부품,798907
2016,06,01~10,무선통신기기,713973
2016,06,01~10,석유제품,682990
2016,06,01~10,승용차,624133
2016,06,01~10,가전제품,235532
2016,06,01~10,정밀기기,215952
2016,06,01~10,컴퓨터주변기기,185368
2016,06,01~20,전체,25663146
2016,06,01~20,선박,3074736
2016,06,01~20,반도체,3000373
2016,06,01~20,철강제품,1823223
2016,06,01~20,승용차,1514186
2016,06,01~20,석유제품,1482503
2016,06,01~20,자동차부품,1341291
2016,06,01~20,무선통신기기,1256422
2016,06,01~20,가전제품,465091
2016,06,01~20,정밀기기,410487
2016,06,01~20,컴퓨터주변기기,379820
2016,06,01~30,전체,45209071
2016,06,01~30,반도체,5310312
2016,06,01~30,선박,5062497
2016,06,01~30,철강제품,3844619
2016,06,01~30,승용차,3508902
2016,06,01~30,석유제품,2329539
2016,06,01~30,무선통신기기,2174461
2016,06,01~30,자동차부품,2134502
2016,06,01~30,가전제품,826131
2016,06,01~30,컴퓨터주변기기,696076
2016,06,01~30,정밀기기,691984
2016,07,01~10,전체,10300925
2016,07,01~10,반도체,1294568
2016,07,01~10,철강제품,853006
2016,07,01~10,석유제품,690929
2016,07,01~10,선박,618332
2016,07,01~10,자동차부품,555549
2016,07,01~10,승용차,541135
2016,07,01~10,무선통신기기,438749
2016,07,01~10,가전제품,204184
2016,07,01~10,정밀기기,177947
2016,07,01~10,컴퓨터주변기기,157799
2016,07,01~20,전체,24535848
2016,07,01~20,반도체,3058461
2016,07,01~20,철강제품,1884835
2016,07,01~20,승용차,1623959
2016,07,01~20,석유제품,1601650
2016,07,01~20,선박,1381135
2016,07,01~20,자동차부품,1252781
2016,07,01~20,무선통신기기,1130778
2016,07,01~20,가전제품,527978
2016,07,01~20,정밀기기,430287
2016,07,01~20,컴퓨터주변기기,398717
2016,07,01~31,전체,40881700
2016,07,01~31,반도체,5036541
2016,07,01~31,철강제품,3334799
2016,07,01~31,승용차,3171440
2016,07,01~31,석유제품,2701275
2016,07,01~31,자동차부품,2084696
2016,07,01~31,선박,1879096
2016,07,01~31,무선통신기기,1836078
2016,07,01~31,가전제품,860149
2016,07,01~31,정밀기기,697328
2016,07,01~31,컴퓨터주변기기,661255
2016,08,01~10,전체,9697883
2016,08,01~10,반도체,1650194
2016,08,01~10,철강제품,819020
2016,08,01~10,무선통신기기,588810
2016,08,01~10,석유제품,563583
2016,08,01~10,선박,376265
2016,08,01~10,자동차부품,326272
2016,08,01~10,정밀기기,199302
2016,08,01~10,가전제품,179574
2016,08,01~10,컴퓨터주변기기,179234
2016,08,01~10,승용차,74268
2016,08,01~20,전체,22463718
2016,08,01~20,반도체,3415694
2016,08,01~20,철강제품,1765118
2016,08,01~20,선박,1394919
2016,08,01~20,무선통신기기,1291824
2016,08,01~20,석유제품,1287314
2016,08,01~20,자동차부품,1012330
2016,08,01~20,승용차,731982
2016,08,01~20,가전제품,486542
2016,08,01~20,정밀기기,424455
2016,08,01~20,컴퓨터주변기기,375702
2016,08,01~31,전체,40124791
2016,08,01~31,반도체,5613838
2016,08,01~31,철강제품,3276519
2016,08,01~31,선박,3199768
2016,08,01~31,석유제품,2102511
2016,08,01~31,승용차,2086868
2016,08,01~31,무선통신기기,2076029
2016,08,01~31,자동차부품,1776612
2016,08,01~31,가전제품,877193
2016,08,01~31,정밀기기,707365
2016,08,01~31,컴퓨터주변기기,674818
2016,09,01~10,전체,13492748
2016,09,01~10,반도체,1752533
2016,09,01~10,철강제품,1024127
2016,09,01~10,선박,947951
2016,09,01~10,자동차부품,839676
2016,09,01~10,석유제품,753410
2016,09,01~10,무선통신기기,730692
2016,09,01~10,승용차,482651
2016,09,01~10,가전제품,332321
2016,09,01~10,정밀기기,250595
2016,09,01~10,컴퓨터주변기기,193610
2016,09,01~20,전체,22903863
2016,09,01~20,반도체,3346806
2016,09,01~20,철강제품,1680985
2016,09,01~20,석유제품,1528073
2016,09,01~20,자동차부품,1265730
2016,09,01~20,선박,1203522
2016,09,01~20,무선통신기기,1171888
2016,09,01~20,승용차,974757
2016,09,01~20,가전제품,547414
2016,09,01~20,정밀기기,427903
2016,09,01~20,컴퓨터주변기기,363310
2016,09,01~30,전체,40846252
2016,09,01~30,반도체,5733316
2016,09,01~30,철강제품,3204443
2016,09,01~30,석유제품,2409807
2016,09,01~30,승용차,2195324
2016,09,01~30,자동차부품,2184384
2016,09,01~30,선박,2169639
2016,09,01~30,무선통신기기,1990340
2016,09,01~30,가전제품,949605
2016,09,01~30,정밀기기,736471
2016,09,01~30,컴퓨터주변기기,705578
2016,10,01~10,전체,9451090
2016,10,01~10,반도체,1341772
2016,10,01~10,철강제품,686818
2016,10,01~10,석유제품,625414
2016,10,01~10,무선통신기기,625166
2016,10,01~10,자동차부품,534109
2016,10,01~10,선박,391550
2016,10,01~10,승용차,266323
2016,10,01~10,가전제품,257989
2016,10,01~10,정밀기기,182185
2016,10,01~10,컴퓨터주변기기,179926
2016,10,01~20,전체,24969767
2016,10,01~20,반도체,3273787
2016,10,01~20,철강제품,1831808
2016,10,01~20,선박,1463501
2016,10,01~20,석유제품,1445367
2016,10,01~20,무선통신기기,1427349
2016,10,01~20,자동차부품,1390960
2016,10,01~20,승용차,1360026
2016,10,01~20,가전제품,616489
2016,10,01~20,정밀기기,461634
2016,10,01~20,컴퓨터주변기기,434624
2016,10,01~31,전체,41983329
2016,10,01~31,반도체,5619086
2016,10,01~31,철강제품,3133644
2016,10,01~31,승용차,3086277
2016,10,01~31,선박,2509324
2016,10,01~31,무선통신기기,2386606
2016,10,01~31,석유제품,2321520
2016,10,01~31,자동차부품,2112055
2016,10,01~31,가전제품,962826
2016,10,01~31,정밀기기,740922
2016,10,01~31,컴퓨터주변기기,737261
2016,11,01~10,전체,13865744
2016,11,01~10,반도체,1917115
2016,11,01~10,철강제품,1015643
2016,11,01~10,무선통신기기,863810
2016,11,01~10,자동차부품,841988
2016,11,01~10,석유제품,767288
2016,11,01~10,승용차,669328
2016,11,01~10,선박,604844
2016,11,01~10,가전제품,298124
2016,11,01~10,정밀기기,262126
2016,11,01~10,컴퓨터주변기기,204329
2016,11,01~20,전체,27144176
2016,11,01~20,반도체,3588581
2016,11,01~20,선박,2133594
2016,11,01~20,철강제품,2016654
2016,11,01~20,승용차,1729735
2016,11,01~20,무선통신기기,1503453
2016,11,01~20,석유제품,1432777
2016,11,01~20,자동차부품,1380521
2016,11,01~20,가전제품,528095
2016,11,01~20,정밀기기,490425
2016,11,01~20,컴퓨터주변기기,395451
2016,11,01~30,전체,45309141
2016,11,01~30,반도체,5834147
2016,11,01~30,승용차,3662361
2016,11,01~30,철강제품,3474401
2016,11,01~30,선박,3441052
2016,11,01~30,석유제품,2405414
2016,11,01~30,무선통신기기,2303042
2016,11,01~30,자동차부품,2117177
2016,11,01~30,정밀기기,809187
2016,11,01~30,가전제품,791857
2016,11,01~30,컴퓨터주변기기,668976
2016,12,01~10,전체,12840228
2016,12,01~10,반도체,1802378
2016,12,01~10,철강제품,917405
2016,12,01~10,승용차,822514
2016,12,01~10,무선통신기기,706809
2016,12,01~10,석유제품,676461
2016,12,01~10,자동차부품,676404
2016,12,01~10,선박,437536
2016,12,01~10,정밀기기,274992
2016,12,01~10,가전제품,228103
2016,12,01~10,컴퓨터주변기기,201896
2016,12,01~20,전체,27045242
2016,12,01~20,반도체,3669861
2016,12,01~20,승용차,2071067
2016,12,01~20,철강제품,1894576
2016,12,01~20,석유제품,1648740
2016,12,01~20,무선통신기기,1394088
2016,12,01~20,자동차부품,1276964
2016,12,01~20,선박,1195757
2016,12,01~20,정밀기기,567200
2016,12,01~20,가전제품,468404
2016,12,01~20,컴퓨터주변기기,400480
2016,12,01~31,전체,45068880
2016,12,01~31,반도체,5927970
2016,12,01~31,승용차,4205540
2016,12,01~31,철강제품,3409947
2016,12,01~31,석유제품,2611049
2016,12,01~31,선박,2164170
2016,12,01~31,무선통신기기,2086243
2016,12,01~31,자동차부품,2068151
2016,12,01~31,정밀기기,912388
2016,12,01~31,가전제품,696060
2016,12,01~31,컴퓨터주변기기,679223
2017,01,01~10,전체,11633553
2017,01,01~10,반도체,1818217
2017,01,01~10,석유제품,939409
2017,01,01~10,철강제품,859784
2017,01,01~10,선박,853194
2017,01,01~10,자동차부품,528040
2017,01,01~10,무선통신기기,422338
2017,01,01~10,승용차,342784
2017,01,01~10,정밀기기,239183
2017,01,01~10,컴퓨터주변기기,188426
2017,01,01~10,가전제품,181881
2017,01,01~20,전체,27505852
2017,01,01~20,반도체,4264801
2017,01,01~20,철강제품,2042807
2017,01,01~20,석유제품,1857226
2017,01,01~20,선박,1676773
2017,01,01~20,승용차,1463440
2017,01,01~20,자동차부품,1374942
2017,01,01~20,무선통신기기,1093014
2017,01,01~20,정밀기기,546052
2017,01,01~20,가전제품,450568
2017,01,01~20,컴퓨터주변기기,416182
2017,01,01~31,전체,40257000
2017,01,01~31,반도체,6495478
2017,01,01~31,철강제품,3212401
2017,01,01~31,석유제품,2809525
2017,01,01~31,승용차,2677455
2017,01,01~31,선박,2132070
2017,01,01~31,자동차부품,1899980
2017,01,01~31,무선통신기기,1437948
2017,01,01~31,정밀기기,737904
2017,01,01~31,가전제품,628975
2017,01,01~31,컴퓨터주변기기,571305
2017,02,01~10,전체,15065631
2017,02,01~10,반도체,2060913
2017,02,01~10,철강제품,1695436
2017,02,01~10,석유제품,1161363
2017,02,01~10,자동차부품,726700
2017,02,01~10,선박,688760
2017,02,01~10,승용차,633151
2017,02,01~10,무선통신기기,571256
2017,02,01~10,정밀기기,286744
2017,02,01~10,가전제품,226047
2017,02,01~10,컴퓨터주변기기,208348
2017,02,01~20,전체,27681438
2017,02,01~20,반도체,4030348
2017,02,01~20,철강제품,2615464
2017,02,01~20,석유제품,1860136
2017,02,01~20,승용차,1609549
2017,02,01~20,선박,1488641
2017,02,01~20,자동차부품,1310424
2017,02,01~20,무선통신기기,1047840
2017,02,01~20,정밀기기,509104
2017,02,01~20,가전제품,436007
2017,02,01~20,컴퓨터주변기기,364741
2017,02,01~28,전체,43166536
2017,02,01~28,반도체,6564146
2017,02,01~28,철강제품,3981783
2017,02,01~28,승용차,3064965
2017,02,01~28,석유제품,2948804
2017,02,01~28,자동차부품,2000229
2017,02,01~28,선박,1813956
2017,02,01~28,무선통신기기,1513173
2017,02,01~28,정밀기기,783502
2017,02,01~28,가전제품,658441
2017,02,01~28,컴퓨터주변기기,597857
2017,03,01~10,전체,14157054
2017,03,01~10,반도체,1981469
2017,03,01~10,철강제품,1075128
2017,03,01~10,석유제품,1038705
2017,03,01~10,선박,983397
2017,03,01~10,승용차,783448
2017,03,01~10,자동차부품,680130
2017,03,01~10,무선통신기기,513143
2017,03,01~10,정밀기기,260546
2017,03,01~10,가전제품,215820
2017,03,01~10,컴퓨터주변기기,148910
2017,03,01~20,전체,27135502
2017,03,01~20,반도체,4052391
2017,03,01~20,철강제품,1987736
2017,03,01~20,석유제품,1805509
2017,03,01~20,선박,1785871
2017,03,01~20,승용차,1732306
2017,03,01~20,자동차부품,1216162
2017,03,01~20,무선통신기기,1030672
2017,03,01~20,정밀기기,496371
2017,03,01~20,가전제품,441557
2017,03,01~20,컴퓨터주변기기,291854
2017,03,01~31,전체,48637832
2017,03,01~31,반도체,7680205
2017,03,01~31,승용차,3851265
2017,03,01~31,철강제품,3725382
2017,03,01~31,석유제품,3037178
2017,03,01~31,선박,2832271
2017,03,01~31,자동차부품,2123073
2017,03,01~31,무선통신기기,1832826
2017,03,01~31,정밀기기,894955
2017,03,01~31,가전제품,759856
2017,03,01~31,컴퓨터주변기기,588494
2017,04,01~10,전체,11155507
2017,04,01~10,반도체,1795039
2017,04,01~10,철강제품,860368
2017,04,01~10,석유제품,680866
2017,04,01~10,무선통신기기,622659
2017,04,01~10,승용차,580596
2017,04,01~10,자동차부품,463223
2017,04,01~10,선박,401211
2017,04,01~10,정밀기기,267377
2017,04,01~10,가전제품,184658
2017,04,01~10,컴퓨터주변기기,143373
2017,04,01~20,전체,30304957
2017,04,01~20,반도체,4152760
2017,04,01~20,선박,3062031
